NOMBRE;FECHAREGISTRO;DECLARACION;TIPO;PERIODO;EMPLEADOR;SECTOR;BENEFACTOR;DESTINATARIO;DESCRIPCION;OBSERVACIONES
Figaredo Álvarez-Sala,José María;05/10/2023;Declaración inicial;DONACION;;;;;;Ninguno que merezca la pena ser consignado. Sólo he recibido en su caso obsequios propios de relaciones familiares, amistosas o sociales sin alcance material o económico relevante. Ninguno de ellos es susceptible de condicionar mi labor como parlamentario.;
Figaredo Álvarez-Sala,José María;05/10/2023;Declaración inicial;FUNDACIONES;;;;;;Pequeñas aportaciones y tareas de voluntariado a entidad benéficas, de ayuda social y promoción cultural y educativa;
Figaredo Álvarez-Sala,José María;05/10/2023;Declaración inicial;OBSERVACIONES;;;;;;;No tengo ningún interés distinto de los consignados en las declaraciones de bienes y actividades presentadas ante la Cámara.
Flores Juberías,Carlos;08/08/2023;Declaración inicial;ACTIVIDAD;;;;;;Ninguna de las actividades desarrolladas por mi durante los 5 años anteriores a la obtención del mandato parlamentario podrá condicionar mi actividad política en cuanto esta se desarrollará siempre al servicio de España y de los españoles con lealtad a la Constitución y al resto de ordenamiento jurídico vigente.;
Flores Juberías,Carlos;18/08/2023;Modificación de la declaración de intereses económicos;ACTIVIDAD;;;;;;Ninguna de las actividades desarrolladas por mi durante los 5 años anteriores a la obtención del mandato parlamentario podrá condicionar mi actividad política en cuanto esta se desarrollará siempre al servicio de España y de los españoles con lealtad a la Constitución y al resto de ordenamiento jurídico vigente.;
Flores Juberías,Carlos;18/08/2023;Modificación de la declaración de intereses económicos;ACTIVIDAD;1989-2023;Universitat de Valencia (Departamento de Derecho Constitucional y Ciencia Política);Comunidades Autónomas;;;Docencia e investigación en el ámbito del Derecho Constitucional. en la condición de Ayudante (1989-1995), profesor titular (1995-2017) y catedrático (2017-) de esta disciplina.;
Flores Juberías,Carlos;08/08/2023;Declaración inicial;ACTIVIDAD;;;;;;En cuanto a las actividades que me hayan proporcionado ingresos económicos me remito a lo cvonsignado en mis respectivas declaraciones de actividades y bienes formalizada sen el momento de acreditarme ant la Cámara de conformidad con lo establecido en la Constitución y en el Reglamento, siendo de informacón pública a través de los procedimientos de difusión pendientes del Congreso de los Diputados;
Flores Juberías,Carlos;18/08/2023;Modificación de la declaración de intereses económicos;ACTIVIDAD;1989-2023;Varios;Universidades;;;lmpartición de cursos, seminarios y conferencias y autoría de libros y ensayos en el ámbito del Derecho Constitucional;
Flores Juberías,Carlos;18/08/2023;Modificación de la declaración de intereses económicos;ACTIVIDAD;2015-2023;Junta Electoral de la Comunidad Valenciana;Comunidades autónomas;;;Garantía del derecho de participación política de los ciudadanos de la Comunidad Valenciana.;
Flores Juberías,Carlos;18/08/2023;Modificación de la declaración de intereses económicos;ACTIVIDAD;2016-2023;Miembro de la Comisión Ejecutiva del Consell de Transparencia, Accés a la lnformació Pública i Bon Govern de la Generalitat Valenciana;Comunidades Autónomas;;;Garantía del derecho de acceso a la información pública de los ciudadanos de la Comunidad Valenciana;
Flores Juberías,Carlos;08/08/2023;Declaración inicial;DONACION;;;;Ninguno;;;
Flores Juberías,Carlos;18/08/2023;Modificación de la declaración de intereses económicos;DONACION;;;;Ninguno;;;
Flores Juberías,Carlos;18/08/2023;Modificación de la declaración de intereses económicos;FUNDACIONES;;;;;Ninguna;;
Flores Juberías,Carlos;08/08/2023;Declaración inicial;FUNDACIONES;;;;;VOX;Cuota;
Floriano Corrales,Carlos Javier;03/08/2023;Declaración inicial;ACTIVIDAD;2015-2019;Cortes Generales;Público;;;Diputado;
Floriano Corrales,Carlos Javier;03/08/2023;Declaración inicial;ACTIVIDAD;2019-2023;Cortes Generales;Público;;;Diputado;
Floriano Corrales,Carlos Javier;03/08/2023;Declaración inicial;DONACION;;;;;;Regalos de escasa cuantía en el ámbito social y familiar;
Floriano Corrales,Carlos Javier;03/08/2023;Declaración inicial;FUNDACIONES;;;;;Partido Popular;Contribución como afiliado y cargo público;
Floriano Corrales,Carlos Javier;03/08/2023;Declaración inicial;FUNDACIONES;;;;;Diócesis de Coria-Cáceres;Donativo mensual;
Folch Blanc,Javier José;04/08/2023;Declaración inicial;ACTIVIDAD;2017-2023;ASAJA HUESCA;ORG. AGRARIA;;;DIRECTOR DE LA ORGANIZACIÓN AGRARIA;
Folch Blanc,Javier José;04/08/2023;Declaración inicial;ACTIVIDAD;2011-ACTUAL;AUTONOMO AGRICOLA EN EXPLOTACION AGRARIA FAMILIAR;AGRARIO;;;GESTION EXPLOTACION AGRICOLA;
Folch Blanc,Javier José;04/08/2023;Declaración inicial;ACTIVIDAD;AGO 2016-JUN 2023;SAT CONVA - CONCENTRADOS VASCO ARAGONESES;AGROALIMENTACION;;;VICEPRESIDENTE Y PRESIDENTE DE LA EMPRESA (SIN REMURACION);
Folch Blanc,Javier José;04/08/2023;Declaración inicial;FUNDACIONES;;;;;SONRISAS DE BOMBAY;DONACION ANUAL DE 180 EUROS;
Folch Blanc,Javier José;04/08/2023;Declaración inicial;FUNDACIONES;;;;;CRUZ ROJA;DONACION ANUAL DE 50 EUROS;
Folch Blanc,Javier José;04/08/2023;Declaración inicial;FUNDACIONES;;;;;ASAJA HUESCA;CUOTA SOCIO DE 90 EUROS /AÑO;
Franco González,Silvia;02/08/2023;Declaración inicial;ACTIVIDAD;Desde 7/7/98 (Salvo X Legislatura);Junta de Castilla y León;Administración pública;;;Funcionaria de carrera;
Franco González,Silvia;02/08/2023;Declaración inicial;ACTIVIDAD;Senadora;Senado;;;;Senadora durante la X Legislatura;
Franco González,Silvia;02/08/2023;Declaración inicial;DONACION;;;;Ninguna;;;
Franco González,Silvia;02/08/2023;Declaración inicial;FUNDACIONES;;;;;CRUZ ROJA;cuota anual;
Franco González,Silvia;02/08/2023;Declaración inicial;FUNDACIONES;;;;;MÉDICOS SIN FRONTERAS;cuota anual;
Franco González,Silvia;02/08/2023;Declaración inicial;FUNDACIONES;;;;;PARTIDO POPULAR;cuota anual;
Franco González,Silvia;02/08/2023;Declaración inicial;OBSERVACIONES;;;;;;;
Fullaondo la Cruz,Marije;14/08/2023;Declaración inicial;ACTIVIDAD;2018-2021;GOBIERNO VASCO;PÚBLICO;;;PERSONAL LABORAL;
Fullaondo la Cruz,Marije;14/08/2023;Declaración inicial;ACTIVIDAD;2021-2023;GOBIERNO VASCO;PÚBLICO;;;FUNCIONARIA INTERINA;
Fullaondo la Cruz,Marije;14/08/2023;Declaración inicial;DONACION;;;;;;OBSEQUIOS DE POCO VALOR DEL ENTORNO FAMILIAR Y SOCIAL;
Fullaondo la Cruz,Marije;14/08/2023;Declaración inicial;FUNDACIONES;;;;;CRUZ ROJA;SOCIA DE CRUZ ROJA;
Fullaondo la Cruz,Marije;14/08/2023;Declaración inicial;FUNDACIONES;;;;;BERRIA;BERRIA-LAGUNA;
Fullaondo la Cruz,Marije;14/08/2023;Declaración inicial;FUNDACIONES;;;;;EHBILDU;CUOTA DE AFILIADA;
Fullaondo la Cruz,Marije;14/08/2023;Declaración inicial;FUNDACIONES;;;;;LAB;CUOTA DE AFILIADA;
Fúnez de Gregorio,Carmen;03/08/2023;Declaración inicial;ACTIVIDAD;2022-2023;Grupo Popular Senado;;;;Asesoría;
Fúnez de Gregorio,Carmen;03/08/2023;Declaración inicial;ACTIVIDAD;2020-2022;Junta de Andalucía;;;;Asesoría;
Fúnez de Gregorio,Carmen;03/08/2023;Declaración inicial;ACTIVIDAD;2018-2019;Grupo Popular Senado;;;;Asesoría;
Fúnez de Gregorio,Carmen;03/08/2023;Declaración inicial;DONACION;;;;Regalos de escasa cuantía en el ámbito estrictamente familiar y de amistad;;;
Fúnez de Gregorio,Carmen;03/08/2023;Declaración inicial;FUNDACIONES;;;;;Parroquia de Nuestra Señora de la Asunción de Almodóvar del Campo;Donativo mensual;
Fúnez de Gregorio,Carmen;03/08/2023;Declaración inicial;FUNDACIONES;;;;;Partido Popular;Cuota;
Gallardo Barrena,Pedro Ignacio;03/08/2023;Declaración inicial;ACTIVIDAD;2018-2023;CARVAJAL AGRICOLA SL;PRIVADO AGRICOLA;;;ADMINISTRADOR UNICO Y PROPIETARIO 100% PARTICIPACIONES;
Gallardo Barrena,Pedro Ignacio;03/08/2023;Declaración inicial;ACTIVIDAD;2018-2023;EFRIASA SA;PRIVADO AGRICOLA;;;CONSEJERO;
Gallardo Barrena,Pedro Ignacio;03/08/2023;Declaración inicial;ACTIVIDAD;2019-2022;ALAS ALIAZA AGRICULTURA SOSTENIBLE;PRIVADO AGRICOLA;;;PRESIDENTE;
Gallardo Barrena,Pedro Ignacio;03/08/2023;Declaración inicial;ACTIVIDAD;2018-2021;VICEPRESIDENTE CONFEDERACIÓN DE EMPRESARIOS DE CÁDIZ;PRIVADO;;;VICEPRESIDENTE;
Gallardo Barrena,Pedro Ignacio;03/08/2023;Declaración inicial;ACTIVIDAD;2022-2023;VICEPRESIDENTE CONFEDERACIÓN DE EMPRESARIOS DE ANDALUCIA;PRIVADO;;;VICEPRESIDENTE;
Gallardo Barrena,Pedro Ignacio;03/08/2023;Declaración inicial;DONACION;;;;FAMILIAR PADRE;;;
Gallardo Barrena,Pedro Ignacio;03/08/2023;Declaración inicial;FUNDACIONES;;;;;FAMILIAR PADRE;FINCA RUSTICA 29 HECTAREAS DE SECANO;
Gallardo Barrena,Pedro Ignacio;03/08/2023;Declaración inicial;FUNDACIONES;;;;;;;
Gallardo Barrena,Pedro Ignacio;03/08/2023;Declaración inicial;FUNDACIONES;;;;;;;
Gallardo Barrena,Pedro Ignacio;03/08/2023;Declaración inicial;OBSERVACIONES;;;;;;;	
Gamarra Ruiz-Clavijo,Concepción;14/09/2023;Modificación de la declaración de intereses económicos;ACTIVIDAD;2011-2019;AYUNTAMIENTO DE LOGROÑO;PÚBLICO;;;ALCALDESA DE LOGROÑO;
Gamarra Ruiz-Clavijo,Concepción;16/08/2023;Declaración inicial;ACTIVIDAD;2011-2019;AYUNTAMIENTO DE LOGROÑO;PÚBLICO;;;ALCALDESA;
Gamarra Ruiz-Clavijo,Concepción;14/09/2023;Modificación de la declaración de intereses económicos;ACTIVIDAD;2018-2020;PARTIDO POPULAR;PÚBLICO;;;VICESECRETARIA GENERAL;
Gamarra Ruiz-Clavijo,Concepción;16/08/2023;Declaración inicial;ACTIVIDAD;2018-2020;PARTIDO POPULAR;PÚBLICO;;;VICESECRETARIA GENERAL;
Gamarra Ruiz-Clavijo,Concepción;16/08/2023;Declaración inicial;ACTIVIDAD;2022-2023;PARTIDO POPULAR;PÚBLICO;;;SECRETARIA GENERAL;
Gamarra Ruiz-Clavijo,Concepción;14/09/2023;Modificación de la declaración de intereses económicos;ACTIVIDAD;2019-2023;CONGRESO DIPUTADOS;PÚBLICO;;;DIPUTADA. PORTAVOZ GPP;
Gamarra Ruiz-Clavijo,Concepción;14/09/2023;Modificación de la declaración de intereses económicos;ACTIVIDAD;2022-2023;PARTIDO POPULAR;PÚBLICO;;;SECRETARIA GENERAL;
Gamarra Ruiz-Clavijo,Concepción;16/08/2023;Declaración inicial;DONACION;;;;;;REGALOS DE ESCASA ENTIDAD EN EL AMBITO FAMILIAR Y SOCIAL;
Gamarra Ruiz-Clavijo,Concepción;14/09/2023;Modificación de la declaración de intereses económicos;DONACION;;;;;;REGALOS DE ESCASA ENTIDAD EN EL AMBITO FAMILIAR Y SOCIAL;
Gamarra Ruiz-Clavijo,Concepción;16/08/2023;Declaración inicial;FUNDACIONES;;;;;PARTIDO POPULAR;CUOTA DE AFILIACIÓN Y APORTACIÓN;
Gamarra Ruiz-Clavijo,Concepción;14/09/2023;Modificación de la declaración de intereses económicos;FUNDACIONES;;;;;PARTIDO POPULAR;CUOTA DE AFILIACIÓN Y APORTACIÓN;
García Adanero,Carlos;11/08/2023;Declaración inicial;ACTIVIDAD;AGOSTO 2018 A ABRIL 2019;PARLAMENTO DE NAVARRO;PÚBLICO;;;PARLAMENTARIO FORAL;
García Adanero,Carlos;11/08/2023;Declaración inicial;ACTIVIDAD;ABRIL 2019 A ACTUALIDAD;CORTES GENERALES;PÚBLICO;;;DIPUTADOS XIII Y XIV LEGISLATURA;
García Adanero,Carlos;11/08/2023;Declaración inicial;DONACION;;;;;;REGALOS DE ESCASA CUANTÍA EN EL ÁMBITO ESTRICTAMENTE FAMILIAR Y DE AMISTAD;
García Adanero,Carlos;11/08/2023;Declaración inicial;FUNDACIONES;;;;;;NINGUNA;
García Adanero,Carlos;11/08/2023;Declaración inicial;OBSERVACIONES;;;;;;;NINGUNO
García Bernal,Begoña;10/08/2023;Declaración inicial;ACTIVIDAD;2019-2023;JUNTA EXTREMADURA;PUBLICO;;;CONSEJERA DE AGRICULTURA, DESARROLLO RURAL POBLACION Y TERRITORIO;
García Bernal,Begoña;10/08/2023;Declaración inicial;ACTIVIDAD;2015-2019;JUNTA EXTREMADURA;PUBLICO;;;CONSEJERA DE MEDIO AMBIENTE Y RURAL, POLITICAS AGRARIAS Y TERRITORIO;
García Bernal,Begoña;10/08/2023;Declaración inicial;DONACION;;;;NINGUNO;;;
García Bernal,Begoña;10/08/2023;Declaración inicial;FUNDACIONES;;;;;PSOE;CUOTA PROVINCIAL CONSEJERA Y CUOTA AFILIADA;
García Bernal,Begoña;10/08/2023;Declaración inicial;OBSERVACIONES;;;;;;;NINGUNO
García Chavarría,María Montserrat;23/04/2024;Declaración inicial;ACTIVIDAD;(2007-2019);Ayuntamiento As Pontes;Público;;;Tte.Alcalde , concejala;
García Chavarría,María Montserrat;23/04/2024;Declaración inicial;ACTIVIDAD;2019-2023;Congreso de los Diputados;Público;;;Diputado A Coruña;
García Chavarría,María Montserrat;23/04/2024;Declaración inicial;DONACION;;;;NINGUNO;;;
García Chavarría,María Montserrat;23/04/2024;Declaración inicial;FUNDACIONES;;;;;PSOE;La cuota de afiliada establecida en los estatutos del PSOE por ser afiliada del PSOE, y la aportación como cargo público establecida en los estatutos y reglamentos del PSOE por tener la condición de cargo público del PSOE.;
García Chavarría,María Montserrat;23/04/2024;Declaración inicial;FUNDACIONES;;;;;PSOE;MICROCRÉDITO;
García Chavarría,María Montserrat;23/04/2024;Declaración inicial;OBSERVACIONES;;;;;;;NINGUNO
García Félix,Manuel;02/08/2023;Declaración inicial;ACTIVIDAD;2014-ACTUALIDAD;ALCALDE DE LA PALMA DEL CONDADO. PROVINCIA DE HUELVA;PÚBLICO;;;ALCALDE;
García Félix,Manuel;02/08/2023;Declaración inicial;ACTIVIDAD;2019-ACTUALIDAD;PRESIDENTE DE LA COMISIÓN DE PATRIMONIO DE LA FEMP;PÚBLICO;;;PRESIDENTE;
García Félix,Manuel;02/08/2023;Declaración inicial;ACTIVIDAD;2019-ACTUALIDAD;MIEMBRO DEL COMITÉ EUROPEO DE LAS REGIONES;PÚBLICO;;;MIEMBRO;
García Félix,Manuel;02/08/2023;Declaración inicial;ACTIVIDAD;2019-ACTUALIDAD;MIEMBRO DEL CONSEJO SOCIAL DE LA UNIVERSIDAD DE HUELVA;PÚBLICO;;;MIEMBRO;
García Félix,Manuel;02/08/2023;Declaración inicial;ACTIVIDAD;2016-ACTUALIDAD;PROFESOR DE LA UNIVERSIDAD DE HUELVA;PÚBLICO;;;PROFESOR;
García Félix,Manuel;02/08/2023;Declaración inicial;DONACION;;;;FAMILIAR Y SOCIAL;;REGALOS DE ESCASA CUANTÍA EN EL ÁMBITO SOCIAL Y FAMILIAR;
García Félix,Manuel;02/08/2023;Declaración inicial;FUNDACIONES;;;;;PARTIDO POPULAR DE HUELVA;CUOTA DE AFILIADO;
García Félix,Manuel;02/08/2023;Declaración inicial;FUNDACIONES;;;;;HERMANDADES Y COFRADIAS;CUOTA DE HERMANO Y COFRADE;
García Félix,Manuel;02/08/2023;Declaración inicial;FUNDACIONES;;;;;ASOCIACIONES SIN ÁNIMOS DE LUCRO;APORTACIONES PARA SU MANTENIMIENTO;
García Gomis,David;04/08/2023;Declaración inicial;ACTIVIDAD;2018-2019;DIVERSAS ETTS PARA LA EMPRESA LOGISTICA SEUR;LOGÍSTICA;;;CARRETILLERO;
García Gomis,David;04/08/2023;Declaración inicial;ACTIVIDAD;2019-2022;CONCEJAL AYUNTAMIENTO DE SAN VICENTE DEL RASPEIG;PÚBLICO;;;CONCEJAL CON ASISTENCIA A PLENOS;
García Gomis,David;04/08/2023;Declaración inicial;ACTIVIDAD;2019-2023;DIPUTADO EN CORTES VALENCIANAS;PÚBLICO;;;DIPUTADO AUTONÓMICO;
García Gomis,David;04/08/2023;Declaración inicial;DONACION;;;;;;REGALOS DE ESCASO VALOR EN EL AMBITO ESTRICTAMENTE FAMILIAR Y DE AMISTAD.;
García Gomis,David;04/08/2023;Declaración inicial;FUNDACIONES;;;;;VOX ESPAÑA;CUOTA AFILIADO;
García Gomis,David;04/08/2023;Declaración inicial;FUNDACIONES;;;;;SINDICATO SOLIDARIDAD;CUOTA AFILIADO;
García Gomis,David;04/08/2023;Declaración inicial;FUNDACIONES;;;;;HERMANDAD DE LA VERONICAY LA SANTA FAZ;COSTALERO;
García Gomis,David;04/08/2023;Declaración inicial;OBSERVACIONES;;;;;;;	
García Gurrutxaga,María Luisa;04/08/2023;Declaración inicial;ACTIVIDAD;2017-2023;Departamento de Educación y Universidades del Gobierno vasco;Público;;;Asesora de Innovación educativa y formación del profesorado en el ámbito del Multilingüismo;
García Gurrutxaga,María Luisa;04/08/2023;Declaración inicial;DONACION;;;;;;Regalos de escasa cuantía en el ámbito estrictamente familiar;
García Gurrutxaga,María Luisa;04/08/2023;Declaración inicial;FUNDACIONES;;;;;Fundación Mario Onaindia;Coordinando y escribiendo sobre educación en su revista Grand Place, no remunerado;
García Gurrutxaga,María Luisa;04/08/2023;Declaración inicial;FUNDACIONES;;;;;Atauniker;Escribiendo en la revista, no remunerado;
García Gurrutxaga,María Luisa;04/08/2023;Declaración inicial;FUNDACIONES;;;;;PSOE;Cuota de afiliación;
García Gurrutxaga,María Luisa;04/08/2023;Declaración inicial;FUNDACIONES;;;;;CCOO;Cuota de afiliación;
García Gurrutxaga,María Luisa;04/08/2023;Declaración inicial;OBSERVACIONES;;;;;;;Otras contribuciones: Solidaridad Internacional, cuota de afiliación
García López,Maribel;02/08/2023;Declaración inicial;ACTIVIDAD;DESDE 1995;JUNTA DE EXTREMADURA;EDUCACIÓN;;;FUNCIONARIA DE CARRERA;
García López,Maribel;02/08/2023;Declaración inicial;ACTIVIDAD;DESDE 1994;RF E A;DEPORTE;;;JUEZA ÁRBITRA DE ATLETISMO;
García López,Maribel;02/08/2023;Declaración inicial;ACTIVIDAD;2019-2023;CONGRESO DE LOS DIPU TADOS;CARGO ELECTO;;;DIPUTADA;
García López,Maribel;02/08/2023;Declaración inicial;ACTIVIDAD;J ULIO 2023;JUNTA DE EXTREMADURA;EDUCACIÓN;;;INSPECTORA PROVINCIAL;
García López,Maribel;02/08/2023;Declaración inicial;DONACION;;;;NINGUNO;;;
García López,Maribel;02/08/2023;Declaración inicial;FUNDACIONES;;;;;ALDEAS INFANTILES;DONACIÓN A ONG;
García López,Maribel;02/08/2023;Declaración inicial;FUNDACIONES;;;;;PSOE;AFILIACIÓN;
García López,Maribel;02/08/2023;Declaración inicial;OBSERVACIONES;;;;;;;NINGUNO
García Morís,Roberto;09/08/2023;Declaración inicial;ACTIVIDAD;2014-2015;UNIVERSIDAD DE CÓRDOBA;PÚBLICO;;;Profesor universitario;
García Morís,Roberto;09/08/2023;Declaración inicial;ACTIVIDAD;2015-2019;UNIVERSIDADE DA CORUÑA;PÚBLICO;;;Profesor universitario;
García Morís,Roberto;09/08/2023;Declaración inicial;ACTIVIDAD;2019-ACTUALIDAD;CONGRESO DE LOS DIPUTADOS;PÚBLICO;;;Diputado Congreso;
García Morís,Roberto;09/08/2023;Declaración inicial;DONACION;;;;NINGUNO;;;
García Morís,Roberto;09/08/2023;Declaración inicial;FUNDACIONES;;;;;PSOE;La cuota de afiliado/a establecida en los estatutos del PSOE por ser afiliado/a del PSOE, y la aportación como cargo público establecida en los estatutos y reglamentos del PSOE por tener la condición de cargo público del PSOE.;
García Morís,Roberto;09/08/2023;Declaración inicial;FUNDACIONES;;;;;UGT;La cuota establecida en los estatutos de la UGT por ser afiliado/a.;
García Morís,Roberto;09/08/2023;Declaración inicial;FUNDACIONES;;;;;FUNDACIÓN BARREIRO;Aportación como socio colaborador de la Fundación;
García Morís,Roberto;09/08/2023;Declaración inicial;FUNDACIONES;;;;;ACNUR/MÉDICOS DEL MUNDO;Donativos ONGs;
Garre Murcia,Cristóbal;03/08/2023;Declaración inicial;ACTIVIDAD;2015 a actualidad;ayuntamiento de marbella;publico;;;concejal de empresas y empleo;
Garre Murcia,Cristóbal;03/08/2023;Declaración inicial;ACTIVIDAD;2021 a actualidad;fundacion tutelar fundatul;asociacion privada;;;secretario de la asociación;
Garre Murcia,Cristóbal;03/08/2023;Declaración inicial;DONACION;;;;familiares y amigos;;de poco valor y exclusivamente en el ambito familiar o social;
Garre Murcia,Cristóbal;03/08/2023;Declaración inicial;FUNDACIONES;;;;;partido popular;cuotas afiliación;
Garre Murcia,Cristóbal;03/08/2023;Declaración inicial;FUNDACIONES;;;;;clubes deportivos de marbella;donaciones para sus actividades deportivas;
Garre Murcia,Cristóbal;03/08/2023;Declaración inicial;FUNDACIONES;;;;;rotary internacional;cuotas de afiliación;
Garrido Jiménez,Elisa;04/08/2023;Declaración inicial;ACTIVIDAD;26/06/2019 A 17/06/2023;Ayuntamiento de Calahorra;Publico;;;Alcaldesa;
